0.0279527	0.0203089	3.4739033
0.0280871	0.0204065	3.5241688
0.0282215	0.0205041	3.5744343
0.0283559	0.0206018	3.6246998
0.0284903	0.0206994	3.6749653
0.0286247	0.0207971	3.7252308
0.0287591	0.0208947	3.7754962
0.0288935	0.0209923	3.8257617
0.0290279	0.0210900	3.8760272
0.0291622	0.0211876	3.9262927
0.0292966	0.0212852	3.9765582
0.0294310	0.0213829	4.0268237
0.0295654	0.0214805	4.0770891
0.0296998	0.0215782	4.1273546
0.0298342	0.0216758	4.1776201
0.0299686	0.0217734	4.2278856
0.0301030	0.0218711	4.2781511
0.0302373	0.0219687	4.3284165
0.0303717	0.0220664	4.3786820
0.0305061	0.0221640	4.4289475
0.0306405	0.0222616	4.4792130
0.0307749	0.0223593	4.5294785
0.0309093	0.0224569	4.5797440
0.0310437	0.0225546	4.6300094
0.0311781	0.0226522	4.6802749
0.0313125	0.0227498	4.7305404
0.0314468	0.0228475	4.7808059
0.0315812	0.0229451	4.8310714
0.0317156	0.0230427	4.8813369
0.0318500	0.0231404	4.9316023
0.0319844	0.0232380	4.9818678
0.0321188	0.0233357	5.0321333
0.0322532	0.0234333	5.0823988
0.0323876	0.0235309	5.1326643
0.0325219	0.0236286	5.1829297
0.0326563	0.0237262	5.2331952
0.0327907	0.0238239	5.2834607
0.0329251	0.0239215	5.3337262
0.0330595	0.0240191	5.3839917
0.0331939	0.0241168	5.4342572
0.0333283	0.0242144	5.4845226
0.0334627	0.0243120	5.5347881
0.0335971	0.0244097	5.5850536
0.0337314	0.0245073	5.6353191
0.0338658	0.0246050	5.6855846
0.0340002	0.0247026	5.7358501
0.0341346	0.0248002	5.7861155
0.0342690	0.0248979	5.8363810
0.0344034	0.0249955	5.8866465
0.0345378	0.0250932	5.9369120
0.0346722	0.0251908	5.9871775
0.0348065	0.0252884	6.0374429
0.0349409	0.0253861	6.0877084
0.0350753	0.0254837	6.1379739
0.0352097	0.0255814	6.1882394
0.0353441	0.0256790	6.2385049
0.0354785	0.0257766	0.0055851
0.0356129	0.0258743	0.0558505
0.0357473	0.0259719	0.1061160
0.0358817	0.0260695	0.1563815
0.0360160	0.0261672	0.2066470
0.0361504	0.0262648	0.2569125
0.0362848	0.0263625	0.3071779
0.0364192	0.0264601	0.3574434
0.0365536	0.0265577	0.4077089
0.0366880	0.0266554	0.4579744
0.0368224	0.0267530	0.5082399
0.0369568	0.0268507	0.5585054
0.0370911	0.0269483	0.6087708
0.0372255	0.0270459	0.6590363
0.0373599	0.0271436	0.7093018
0.0374943	0.0272412	0.7595673
0.0376287	0.0273388	0.8098328
0.0377631	0.0274365	0.8600983
0.0378975	0.0275341	0.9103637
0.0380319	0.0276318	0.9606292
0.0381663	0.0277294	1.0108947
0.0383006	0.0278270	1.0611602
0.0384350	0.0279247	1.1114257
0.0385694	0.0280223	1.1616912
0.0387038	0.0281200	1.2119566
0.0388382	0.0282176	1.2622221
0.0389726	0.0283152	1.3124876
0.0391070	0.0284129	1.3627531
0.0392414	0.0285105	1.4130186
0.0393757	0.0286082	1.4632840
0.0395101	0.0287058	1.5135495
0.0396445	0.0288034	1.5638150
0.0397789	0.0289011	1.6140805
0.0399133	0.0289987	1.6643460
0.0400477	0.0290963	1.7146115
0.0401821	0.0291940	1.7648769
0.0403165	0.0292916	1.8151424
0.0404070	0.0293574	1.8654079
0.0403595	0.0293229	1.9156734
0.0404108	0.0293601	1.9659389
0.0404376	0.0293796	2.0162044
0.0404651	0.0293996	2.0664698
0.0405616	0.0294698	2.1167353
0.0405955	0.0294944	2.1670008
0.0406725	0.0295503	2.2172663
0.0409251	0.0297339	2.2675318
0.0410868	0.0298513	2.3177972
0.0409947	0.0297844	2.3680627
0.0407830	0.0296306	2.4183282
0.0406241	0.0295151	2.4685937
0.0405872	0.0294883	2.5188592
0.0405611	0.0294693	2.5691247
0.0405587	0.0294676	2.6193901
0.0405215	0.0294406	2.6696556
0.0404390	0.0293806	2.7199211
0.0404427	0.0293834	2.7701866
0.0405205	0.0294399	2.8204521
0.0407192	0.0295842	2.8707176
0.0408327	0.0296667	2.9209830
0.0407937	0.0296384	2.9712485
0.0407942	0.0296387	3.0215140
0.0407659	0.0296182	3.0717795
0.0407805	0.0296287	3.1220450
0.0408166	0.0296550	3.1723104
0.0407490	0.0296059	3.2225759
0.0405579	0.0294670	3.2728414
0.0403488	0.0293151	3.3231069
0.0402813	0.0292661	3.3733724
0.0402392	0.0292355	3.4236379
0.0401062	0.0291389	3.4739033
0.0400614	0.0291063	3.5241688
0.0401675	0.0291834	3.5744343
0.0402563	0.0292479	3.6246998
0.0401984	0.0292058	3.6749653
0.0401731	0.0291875	3.7252308
0.0401488	0.0291698	3.7754962
0.0400278	0.0290819	3.8257617
0.0400052	0.0290655	3.8760272
0.0400412	0.0290916	3.9262927
0.0400446	0.0290941	3.9765582
0.0400273	0.0290815	4.0268237
0.0400054	0.0290656	4.0770891
0.0399466	0.0290229	4.1273546
0.0399036	0.0289917	4.1776201
0.0398722	0.0289689	4.2278856
0.0397895	0.0289088	4.2781511
0.0396869	0.0288343	4.3284165
0.0395878	0.0287623	4.3786820
0.0394439	0.0286576	4.4289475
0.0392685	0.0285302	4.4792130
0.0391332	0.0284319	4.5294785
0.0390085	0.0283413	4.5797440
0.0389431	0.0282938	4.6300094
0.0388954	0.0282592	4.6802749
0.0387981	0.0281884	4.7305404
0.0386143	0.0280549	4.7808059
0.0384621	0.0279444	4.8310714
0.0384697	0.0279498	4.8813369
0.0384163	0.0279110	4.9316023
0.0382841	0.0278150	4.9818678
0.0381461	0.0277147	5.0321333
0.0380753	0.0276633	5.0823988
0.0381560	0.0277219	5.1326643
0.0382179	0.0277669	5.1829297
0.0382696	0.0278045	5.2331952
0.0383767	0.0278823	5.2834607
0.0384992	0.0279713	5.3337262
0.0386426	0.0280755	5.3839917
0.0387937	0.0281853	5.4342572
0.0389553	0.0283027	5.4845226
0.0391765	0.0284634	5.5347881
0.0394745	0.0286799	5.5850536
0.0397690	0.0288938	5.6353191
0.0399682	0.0290386	5.6855846
0.0401227	0.0291508	5.7358501
0.0402778	0.0292635	5.7861155
0.0403920	0.0293465	5.8363810
0.0405714	0.0294769	5.8866465
0.0407569	0.0296116	5.9369120
0.0407902	0.0296358	5.9871775
0.0408445	0.0296753	6.0374429
0.0409081	0.0297215	6.0877084
0.0408509	0.0296799	6.1379739
0.0407944	0.0296388	6.1882394
0.0407892	0.0296351	6.2385049
0.0408019	0.0296443	0.0055851
0.0408268	0.0296624	0.0558505
0.0408687	0.0296929	0.1061160
0.0409308	0.0297380	0.1563815
0.0409601	0.0297592	0.2066470
0.0409984	0.0297871	0.2569125
0.0411305	0.0298831	0.3071779
0.0412384	0.0299614	0.3574434
0.0413414	0.0300363	0.4077089
0.0414785	0.0301359	0.4579744
0.0417240	0.0303142	0.5082399
0.0419817	0.0305015	0.5585054
0.0421315	0.0306103	0.6087708
0.0423052	0.0307365	0.6590363
0.0424578	0.0308474	0.7093018
0.0425507	0.0309149	0.7595673
0.0425038	0.0308808	0.8098328
0.0423272	0.0307525	0.8600983
0.0422525	0.0306983	0.9103637
0.0421500	0.0306238	0.9606292
0.0420326	0.0305385	1.0108947
0.0420093	0.0305215	1.0611602
0.0419487	0.0304775	1.1114257
0.0418479	0.0304043	1.1616912
0.0417614	0.0303415	1.2119566
0.0417698	0.0303475	1.2622221
0.0418073	0.0303748	1.3124876
0.0418594	0.0304126	1.3627531
0.0419279	0.0304624	1.4130186
0.0419261	0.0304611	1.4632840
0.0418325	0.0303931	1.5135495
0.0417763	0.0303523	1.5638150
0.0418667	0.0304180	1.6140805
0.0418935	0.0304374	1.6643460
0.0419352	0.0304677	1.7146115
0.0420795	0.0305725	1.7648769
0.0421944	0.0306561	1.8151424
0.0423070	0.0307379	1.8654079
0.0423522	0.0307707	1.9156734
0.0423648	0.0307798	1.9659389
0.0424052	0.0308092	2.0162044
0.0424266	0.0308247	2.0664698
0.0424597	0.0308488	2.1167353
0.0425646	0.0309250	2.1670008
0.0427237	0.0310406	2.2172663
0.0428739	0.0311497	2.2675318
0.0429503	0.0312052	2.3177972
0.0430248	0.0312594	2.3680627
0.0430113	0.0312496	2.4183282
0.0429832	0.0312291	2.4685937
0.0429512	0.0312058	2.5188592
0.0427549	0.0310632	2.5691247
0.0426535	0.0309896	2.6193901
0.0427013	0.0310243	2.6696556
0.0427556	0.0310638	2.7199211
0.0428076	0.0311016	2.7701866
0.0427549	0.0310632	2.8204521
0.0426513	0.0309880	2.8707176
0.0425608	0.0309222	2.9209830
0.0424697	0.0308561	2.9712485
0.0424027	0.0308074	3.0215140
0.0423496	0.0307688	3.0717795
0.0424088	0.0308118	3.1220450
0.0424482	0.0308404	3.1723104
0.0424596	0.0308487	3.2225759
0.0425792	0.0309356	3.2728414
0.0427074	0.0310287	3.3231069
0.0427259	0.0310422	3.3733724
0.0426310	0.0309732	3.4236379
0.0426105	0.0309583	3.4739033
0.0426202	0.0309654	3.5241688
0.0425119	0.0308867	3.5744343
0.0424975	0.0308762	3.6246998
0.0426301	0.0309726	3.6749653
0.0426834	0.0310113	3.7252308
0.0426611	0.0309951	3.7754962
0.0426103	0.0309582	3.8257617
0.0424557	0.0308459	3.8760272
0.0423714	0.0307846	3.9262927
0.0424512	0.0308426	3.9765582
0.0424965	0.0308755	4.0268237
0.0424306	0.0308276	4.0770891
0.0423871	0.0307960	4.1273546
0.0424313	0.0308282	4.1776201
0.0424927	0.0308727	4.2278856
0.0424799	0.0308634	4.2781511
0.0423597	0.0307761	4.3284165
0.0422528	0.0306985	4.3786820
0.0422209	0.0306753	4.4289475
0.0422452	0.0306929	4.4792130
0.0423465	0.0307665	4.5294785
0.0424752	0.0308600	4.5797440
0.0424954	0.0308747	4.6300094
0.0424610	0.0308497	4.6802749
0.0424172	0.0308179	4.7305404
0.0423402	0.0307620	4.7808059
0.0423703	0.0307838	4.8310714
0.0425638	0.0309244	4.8813369
0.0428514	0.0311334	4.9316023
0.0430926	0.0313086	4.9818678
0.0432636	0.0314328	5.0321333
0.0433543	0.0314987	5.0823988
0.0433761	0.0315146	5.1326643
0.0434421	0.0315625	5.1829297
0.0435242	0.0316222	5.2331952
0.0436297	0.0316988	5.2834607
0.0437575	0.0317917	5.3337262
0.0438083	0.0318286	5.3839917
0.0438391	0.0318510	5.4342572
0.0439728	0.0319481	5.4845226
0.0441170	0.0320528	5.5347881
0.0441529	0.0320789	5.5850536
0.0442790	0.0321706	5.6353191
0.0444879	0.0323223	5.6855846
0.0445619	0.0323761	5.7358501
0.0445302	0.0323531	5.7861155
0.0446084	0.0324099	5.8363810
0.0447397	0.0325053	5.8866465
0.0447592	0.0325195	5.9369120
0.0447510	0.0325135	5.9871775
0.0447965	0.0325466	6.0374429
0.0447688	0.0325265	6.0877084
0.0446826	0.0324638	6.1379739
0.0446465	0.0324376	6.1882394
0.0446357	0.0324297	6.2385049
0.0446131	0.0324133	0.0055851
0.0446067	0.0324086	0.0558505
0.0446978	0.0324749	0.1061160
0.0448431	0.0325804	0.1563815
0.0450040	0.0326973	0.2066470
0.0450825	0.0327543	0.2569125
0.0451220	0.0327831	0.3071779
0.0451291	0.0327882	0.3574434
0.0451512	0.0328043	0.4077089
0.0452749	0.0328941	0.4579744
0.0453426	0.0329433	0.5082399
0.0453754	0.0329671	0.5585054
0.0454879	0.0330489	0.6087708
0.0456842	0.0331915	0.6590363
0.0459068	0.0333533	0.7093018
0.0460567	0.0334622	0.7595673
0.0461729	0.0335466	0.8098328
0.0462699	0.0336170	0.8600983
0.0463820	0.0336985	0.9103637
0.0464813	0.0337706	0.9606292
0.0465970	0.0338547	1.0108947
0.0466225	0.0338732	1.0611602
0.0465330	0.0338082	1.1114257
0.0464359	0.0337376	1.1616912
0.0463194	0.0336530	1.2119566
0.0462482	0.0336013	1.2622221
0.0462058	0.0335705	1.3124876
0.0462524	0.0336044	1.3627531
0.0462485	0.0336015	1.4130186
0.0462478	0.0336010	1.4632840
0.0463750	0.0336934	1.5135495
0.0464810	0.0337704	1.5638150
0.0465096	0.0337912	1.6140805
0.0464835	0.0337722	1.6643460
0.0464956	0.0337810	1.7146115
0.0465809	0.0338430	1.7648769
0.0467134	0.0339393	1.8151424
0.0468081	0.0340081	1.8654079
0.0469126	0.0340840	1.9156734
0.0469836	0.0341356	1.9659389
0.0468703	0.0340532	2.0162044
0.0467528	0.0339679	2.0664698
0.0467354	0.0339553	2.1167353
0.0467266	0.0339489	2.1670008
0.0466799	0.0339149	2.2172663
0.0466813	0.0339159	2.2675318
0.0466633	0.0339029	2.3177972
0.0464853	0.0337735	2.3680627
0.0462555	0.0336066	2.4183282
0.0461497	0.0335297	2.4685937
0.0460167	0.0334331	2.5188592
0.0458712	0.0333274	2.5691247
0.0459605	0.0333922	2.6193901
0.0460098	0.0334281	2.6696556
0.0458613	0.0333202	2.7199211
0.0457280	0.0332233	2.7701866
0.0456516	0.0331679	2.8204521
0.0455979	0.0331288	2.8707176
0.0456708	0.0331818	2.9209830
0.0457202	0.0332177	2.9712485
0.0458195	0.0332898	3.0215140
0.0459128	0.0333576	3.0717795
0.0459436	0.0333800	3.1220450
0.0460390	0.0334493	3.1723104
0.0459896	0.0334134	3.2225759
0.0458607	0.0333198	3.2728414
0.0457736	0.0332565	3.3231069
0.0458505	0.0333124	3.3733724
0.0460176	0.0334337	3.4236379
0.0459753	0.0334030	3.4739033
0.0457747	0.0332573	3.5241688
0.0455793	0.0331153	3.5744343
0.0454571	0.0330265	3.6246998
0.0453506	0.0329492	3.6749653
0.0453353	0.0329381	3.7252308
0.0454896	0.0330501	3.7754962
0.0456766	0.0331860	3.8257617
0.0458586	0.0333182	3.8760272
0.0460626	0.0334664	3.9262927
0.0462668	0.0336148	3.9765582
0.0463169	0.0336512	4.0268237
0.0462414	0.0335964	4.0770891
0.0461587	0.0335363	4.1273546
0.0459870	0.0334115	4.1776201
0.0458361	0.0333019	4.2278856
0.0457988	0.0332748	4.2781511
0.0458455	0.0333087	4.3284165
0.0458748	0.0333300	4.3786820
0.0458960	0.0333454	4.4289475
0.0458843	0.0333369	4.4792130
0.0457595	0.0332462	4.5294785
0.0457585	0.0332455	4.5797440
0.0457854	0.0332650	4.6300094
0.0457233	0.0332200	4.6802749
0.0456191	0.0331442	4.7305404
0.0454839	0.0330460	4.7808059
0.0453630	0.0329581	4.8310714
0.0453649	0.0329595	4.8813369
0.0454654	0.0330325	4.9316023
0.0454443	0.0330172	4.9818678
0.0453057	0.0329165	5.0321333
0.0451770	0.0328230	5.0823988
0.0450992	0.0327665	5.1326643
0.0449756	0.0326767	5.1829297
0.0447174	0.0324891	5.2331952
0.0444874	0.0323220	5.2834607
0.0443435	0.0322174	5.3337262
0.0442922	0.0321802	5.3839917
0.0442270	0.0321328	5.4342572
0.0440440	0.0319999	5.4845226
0.0438677	0.0318718	5.5347881
0.0438015	0.0318236	5.5850536
0.0437499	0.0317862	5.6353191
0.0436564	0.0317182	5.6855846
0.0436884	0.0317415	5.7358501
0.0437386	0.0317779	5.7861155
0.0437173	0.0317625	5.8363810
0.0437411	0.0317798	5.8866465
0.0438661	0.0318706	5.9369120
0.0439074	0.0319006	5.9871775
0.0437819	0.0318094	6.0374429
0.0437072	0.0317551	6.0877084
0.0436155	0.0316885	6.1379739
0.0435177	0.0316174	6.1882394
0.0435919	0.0316714	6.2385049
0.0436669	0.0317259	0.0055851
0.0436962	0.0317471	0.0558505
0.0436943	0.0317458	0.1061160
0.0436611	0.0317217	0.1563815
0.0436948	0.0317461	0.2066470
0.0436404	0.0317066	0.2569125
0.0435394	0.0316332	0.3071779
0.0435839	0.0316655	0.3574434
0.0435680	0.0316540	0.4077089
0.0435146	0.0316152	0.4579744
0.0434263	0.0315511	0.5082399
0.0433377	0.0314867	0.5585054
0.0433632	0.0315052	0.6087708
0.0433450	0.0314920	0.6590363
0.0433201	0.0314739	0.7093018
0.0433534	0.0314981	0.7595673
0.0434312	0.0315546	0.8098328
0.0435349	0.0316299	0.8600983
0.0436621	0.0317224	0.9103637
0.0437345	0.0317750	0.9606292
0.0437440	0.0317819	1.0108947
0.0438578	0.0318646	1.0611602
0.0439961	0.0319650	1.1114257
0.0441488	0.0320760	1.1616912
0.0443574	0.0322275	1.2119566
0.0444484	0.0322937	1.2622221
0.0444749	0.0323129	1.3124876
0.0445243	0.0323488	1.3627531
0.0447482	0.0325115	1.4130186
0.0449755	0.0326766	1.4632840
0.0451231	0.0327838	1.5135495
0.0453753	0.0329671	1.5638150
0.0455844	0.0331190	1.6140805
0.0457224	0.0332193	1.6643460
0.0457259	0.0332218	1.7146115
0.0456477	0.0331650	1.7648769
0.0456907	0.0331963	1.8151424
0.0457375	0.0332302	1.8654079
0.0457419	0.0332334	1.9156734
0.0458561	0.0333164	1.9659389
0.0460012	0.0334218	2.0162044
0.0460771	0.0334770	2.0664698
0.0461834	0.0335542	2.1167353
0.0463241	0.0336564	2.1670008
0.0464489	0.0337471	2.2172663
0.0465643	0.0338309	2.2675318
0.0466742	0.0339108	2.3177972
0.0467853	0.0339915	2.3680627
0.0468630	0.0340480	2.4183282
0.0469051	0.0340786	2.4685937
0.0469339	0.0340995	2.5188592
0.0470422	0.0341782	2.5691247
0.0471915	0.0342866	2.6193901
0.0472885	0.0343571	2.6696556
0.0473472	0.0343997	2.7199211
0.0473344	0.0343905	2.7701866
0.0472685	0.0343426	2.8204521
0.0472378	0.0343202	2.8707176
0.0473225	0.0343818	2.9209830
0.0474913	0.0345045	2.9712485
0.0477123	0.0346650	3.0215140
0.0479471	0.0348356	3.0717795
0.0481941	0.0350151	3.1220450
0.0484332	0.0351888	3.1723104
0.0485410	0.0352671	3.2225759
0.0484984	0.0352361	3.2728414
0.0484307	0.0351869	3.3231069
0.0484027	0.0351666	3.3733724
0.0484065	0.0351693	3.4236379
0.0483049	0.0350956	3.4739033
0.0481166	0.0349587	3.5241688
0.0480313	0.0348968	3.5744343
0.0479446	0.0348338	3.6246998
0.0478738	0.0347824	3.6749653
0.0477620	0.0347011	3.7252308
0.0475380	0.0345384	3.7754962
0.0473580	0.0344076	3.8257617
0.0472331	0.0343169	3.8760272
0.0470751	0.0342021	3.9262927
0.0468781	0.0340590	3.9765582
0.0466586	0.0338995	4.0268237
0.0465091	0.0337908	4.0770891
0.0464796	0.0337694	4.1273546
0.0464879	0.0337755	4.1776201
0.0465115	0.0337926	4.2278856
0.0464993	0.0337837	4.2781511
0.0464454	0.0337445	4.3284165
0.0463581	0.0336811	4.3786820
0.0463376	0.0336662	4.4289475
0.0463168	0.0336511	4.4792130
0.0462174	0.0335789	4.5294785
0.0461989	0.0335654	4.5797440
0.0462124	0.0335753	4.6300094
0.0460575	0.0334627	4.6802749
0.0458677	0.0333249	4.7305404
0.0457835	0.0332637	4.7808059
0.0457225	0.0332194	4.8310714
0.0456704	0.0331815	4.8813369
0.0455891	0.0331224	4.9316023
0.0454048	0.0329886	4.9818678
0.0452365	0.0328662	5.0321333
0.0451065	0.0327718	5.0823988
0.0450113	0.0327026	5.1326643
0.0450168	0.0327066	5.1829297
0.0449729	0.0326747	5.2331952
0.0448758	0.0326042	5.2834607
0.0446596	0.0324471	5.3337262
0.0445105	0.0323388	5.3839917
0.0444834	0.0323191	5.4342572
0.0444559	0.0322991	5.4845226
0.0443957	0.0322554	5.5347881
0.0442673	0.0321621	5.5850536
0.0442096	0.0321201	5.6353191
0.0441727	0.0320934	5.6855846
0.0442662	0.0321613	5.7358501
0.0443191	0.0321997	5.7861155
0.0442737	0.0321667	5.8363810
0.0443486	0.0322211	5.8866465
0.0442230	0.0321299	5.9369120
0.0438871	0.0318858	5.9871775
0.0435890	0.0316693	6.0374429
0.0433795	0.0315170	6.0877084
0.0432117	0.0313951	6.1379739
0.0430140	0.0312515	6.1882394
0.0427871	0.0310867	6.2385049
0.0425245	0.0308959	0.0055851
0.0422880	0.0307240	0.0558505
0.0421803	0.0306458	0.1061160
0.0421547	0.0306272	0.1563815
0.0421403	0.0306167	0.2066470
0.0421010	0.0305882	0.2569125
0.0419677	0.0304913	0.3071779
0.0417723	0.0303493	0.3574434
0.0415841	0.0302126	0.4077089
0.0415093	0.0301583	0.4579744
0.0415155	0.0301628	0.5082399
0.0415098	0.0301586	0.5585054
0.0414431	0.0301102	0.6087708
0.0412803	0.0299919	0.6590363
